user_id,track_id,artists,album_name,track_name,popularity,duration_ms,danceability,energy,liveness,valence,tempo,track_genre
6822,16822,DeadSquad,Catharsis,Catharsis,28,128158,0.347,0.92,0.175,0.344,117.359,death-metal
6823,16823,The Acacia Strain,Wormwood,The Carpathian,27,197906,0.511,0.986,0.437,0.286,109.993,death-metal
6824,16824,Mercyful Fate,The Beginning,Doomed by the Living Dead,29,309893,0.248,0.763,0.125,0.392,140.134,death-metal
6825,16825,Gangrena Gasosa,Smells Like a Tenda Spirita,Centro do Pica-Pau Amarelo,29,133146,0.467,0.873,0.198,0.802,144.944,death-metal
6826,16826,DeadSquad,Profanatik,Patriot Moral Prematur,27,212826,0.286,0.973,0.253,0.239,105.615,death-metal
6827,16827,Surra,Escorrendo Pelo Ralo,Ultraviolência,29,124323,0.322,0.996,0.178,0.399,115.97,death-metal
6828,16828,DeadSquad,Horror Vision (original version 2009),Dimensi Keterasingan,28,134293,0.502,0.917,0.431,0.463,140.141,death-metal
6829,16829,Surra,Escorrendo Pelo Ralo,O Mal Que Habita a Terra,28,51838,0.393,0.994,0.417,0.389,126.798,death-metal
6830,16830,Gangrena Gasosa,"Se Deus É 10, Satanás É 666",Eu Não Entendi Matrix,29,183745,0.54,0.98,0.0952,0.426,92.012,death-metal
6831,16831,Emmure,Sons of Medusa,Sons of Medusa,56,93214,0.529,0.662,0.327,0.188,139.995,death-metal
6832,16832,Death,The Sound of Perseverance - Reissue,Painkiller,51,362346,0.428,0.995,0.305,0.123,103.24,death-metal
6833,16833,Suicide Silence,The Cleansing,Unanswered,52,135653,0.329,0.993,0.343,0.376,116.462,death-metal
6834,16834,Death,Symbolic (Remastered Version),Crystal Mountain,50,307426,0.261,0.979,0.374,0.362,175.866,death-metal
6835,16835,Emmure,Hindsight,(F)Inally (U)Nderstanding (N)Othing,55,172394,0.519,0.898,0.378,0.196,106.543,death-metal
6836,16836,Equilibrium,Waldschrein,Himmelsrand,57,153926,0.496,0.926,0.293,0.49,109.959,death-metal
6837,16837,In Flames,State Of Slow Decay,State Of Slow Decay,57,238187,0.465,0.991,0.216,0.134,119.986,death-metal
6838,16838,Eluveitie,Everything Remains (As It Never Was),Thousandfold,50,200240,0.521,0.988,0.166,0.389,124.994,death-metal
6839,16839,Suicide Silence,The Cleansing,No Pity for a Coward,53,191880,0.292,0.989,0.212,0.355,104.329,death-metal
6840,16840,August Burns Red,Chop Suey!,Chop Suey!,51,218187,0.535,0.98,0.111,0.331,125.023,death-metal
6841,16841,Arch Enemy,"Deceiver, Deceiver","Deceiver, Deceiver",50,231773,0.185,0.983,0.197,0.102,178.864,death-metal
6842,16842,Opeth,Still Life (Remastered),Face Of Melinda (Remastered),46,478933,0.315,0.398,0.0687,0.0981,73.064,death-metal
6843,16843,Darko US;Shaolin G,Oni,Evolving,52,176000,0.378,0.977,0.352,0.202,124.922,death-metal
6844,16844,Sepultura,Chaos A.D.,Refuse / Resist,57,199226,0.475,0.953,0.104,0.232,118.033,death-metal
6845,16845,Opeth,Blackwater Park,Bleak,43,555933,0.247,0.868,0.594,0.261,97.527,death-metal
6846,16846,Currents,The Way It Ends,Kill the Ache,57,233355,0.486,0.934,0.108,0.125,139.934,death-metal
6847,16847,Arch Enemy,Sunset over the Empire,Sunset over the Empire,51,243080,0.39,0.942,0.14,0.17,90.216,death-metal
6848,16848,Whitechapel,Our Endless War,The Saw Is the Law,53,267613,0.476,0.994,0.139,0.216,115.103,death-metal
6849,16849,In Flames,Reroute to Remain,Cloud Connected,59,220706,0.48,0.908,0.0932,0.313,95.084,death-metal
6850,16850,In Flames,Foregone Pt. 1,Foregone Pt. 1,59,204006,0.467,0.986,0.114,0.199,100.01,death-metal
6851,16851,Slaughter to Prevail,Kostolom,Bratva,54,290000,0.416,0.992,0.0518,0.133,180.003,death-metal
6852,16852,Opeth,Damnation,Closure,44,315586,0.238,0.597,0.514,0.239,81.825,death-metal
6853,16853,I AM,Eternal Steel,Heaven on Earth,27,209346,0.185,0.937,0.125,0.0599,80.13,death-metal
6854,16854,Slayer,Repentless,Repentless,58,199866,0.4,0.994,0.145,0.253,104.134,death-metal
6855,16855,Gojira,From Mars to Sirius,Backbone,53,258265,0.311,0.993,0.198,0.118,90.436,death-metal
6856,16856,Upon A Burning Body,Straight From The Barrio,The Outcast,26,231959,0.507,0.928,0.155,0.272,103.511,death-metal
6857,16857,Opeth,Ghost Reveries,Reverie / Harlequin Forest,47,699466,0.302,0.785,0.331,0.256,146.46,death-metal
6858,16858,Traitors;Chris Whited,Anger Issues,Medicine,26,156000,0.512,0.954,0.352,0.705,200.061,death-metal
6859,16859,The Acacia Strain,Continent,Dr. Doom,26,146400,0.366,0.961,0.235,0.189,169.915,death-metal
6860,16860,Bleed From Within,Shrine,Levitate,53,270800,0.34,0.977,0.104,0.118,152.056,death-metal
6861,16861,Obituary,Cause of Death (Reissue),Chopped in Half,46,225360,0.257,0.989,0.263,0.385,109.267,death-metal
6862,16862,Beside,Eleven Heroes,Eleven Heroes,27,257125,0.528,0.993,0.186,0.0688,119.983,death-metal
6863,16863,I Declare War,Dead & Bloated,Dead & Bloated,26,309997,0.521,0.973,0.326,0.293,125.099,death-metal
6864,16864,Upon A Burning Body,The World Is My Enemy Now,"Blood, Sweat and Tears",26,203386,0.422,0.996,0.37,0.106,154.943,death-metal
6865,16865,Arch Enemy,Deceivers,Handshake with Hell,57,338960,0.24,0.961,0.164,0.0576,102.424,death-metal
6866,16866,In Flames,Subterranean,Ever Dying,26,263200,0.339,0.826,0.203,0.162,138.698,death-metal
6867,16867,Avatar,Schlacht,I Still Hate You,27,198826,0.499,0.924,0.0599,0.385,101.502,death-metal
6868,16868,Repugnant,Epitome of Darkness,Draped in Cerecloth,26,223680,0.196,0.993,0.316,0.0768,127.298,death-metal
6869,16869,Arch Enemy,Deceivers,"Deceiver, Deceiver",55,231773,0.185,0.983,0.197,0.102,178.864,death-metal
6870,16870,Upon A Burning Body,Red. White. Green.,Game Over,27,98080,0.479,0.857,0.112,0.072,120.084,death-metal
6871,16871,Gangrena Gasosa,Rei do Cemitério,Rei do Cemitério,28,266014,0.516,0.902,0.587,0.478,134.977,death-metal
6872,16872,Frozen Soul,Crypt Of Ice,Merciless,26,213868,0.228,0.977,0.11,0.196,112.978,death-metal
6873,16873,Verjnuarmu,Pimmeyvven Ruhtinas,Lentävä Kalakukko,28,148960,0.41,0.972,0.0956,0.461,175.052,death-metal
6874,16874,Revenge The Fate,Redemption,Kashmir,27,189888,0.46,0.982,0.277,0.143,111.959,death-metal
6875,16875,Surra,Bica na Cara,Merenda,28,143866,0.391,0.99,0.279,0.146,102.913,death-metal
6876,16876,Black Pantera,Ascensão,Padrão É o Caralho,28,188902,0.333,0.994,0.639,0.2,162.721,death-metal
6877,16877,Evil Darkness,Dark Blasting Tongue,Suffering Is Your Destiny,28,136173,0.282,0.953,0.473,0.0541,62.715,death-metal
6878,16878,The Black Dahlia Murder,Abysmal,That Cannot Die Which Eternally Is Dead,26,269438,0.412,0.994,0.139,0.044,92.999,death-metal
6879,16879,Transmetal,México Bárbaro,Fariseos,27,196487,0.333,0.961,0.234,0.133,109.408,death-metal
6880,16880,Burgerkill,Berkarat,Penjara Batin,27,306266,0.322,0.936,0.116,0.175,126.061,death-metal
6881,16881,Sepultura,Chaos A.D.,Territory,56,287480,0.332,0.946,0.136,0.303,153.091,death-metal
6882,16882,Chelsea Grin,The Isnis,The Isnis,53,197614,0.489,0.98,0.0983,0.278,130.055,death-metal
6883,16883,Dissection,Reinkaos,Maha-Kali,40,366333,0.571,0.853,0.0919,0.648,109.019,death-metal
6884,16884,Emmure,Look at Yourself,You Asked for It,56,92266,0.512,0.778,0.0829,0.0368,103.103,death-metal
6885,16885,Soilwork,Verkligheten,Stålfågel,58,265823,0.559,0.975,0.11,0.0762,105.024,death-metal
6886,16886,Dark Tranquillity,Atoma,Atoma,51,259959,0.413,0.969,0.18,0.179,75.026,death-metal
6887,16887,Children Of Bodom,Hatebreeder,Bed Of Razors,43,235866,0.394,0.971,0.165,0.335,138.702,death-metal
6888,16888,Sentenced,Frozen,Mourn,45,284133,0.447,0.556,0.0937,0.13,130.042,death-metal
6889,16889,Kreator,Gods of Violence,Satan Is Real,52,278199,0.43,0.96,0.126,0.252,101.608,death-metal
6890,16890,Behemoth,The Satanist,Blow Your Trumpets Gabriel,47,265440,0.175,0.945,0.285,0.169,118.282,death-metal
6891,16891,Dying Fetus,Compulsion for Cruelty,Compulsion for Cruelty,47,277996,0.316,0.92,0.126,0.351,90.167,death-metal
6892,16892,In Flames,"I, the Mask",Stay with Me,53,316907,0.424,0.757,0.129,0.244,95.043,death-metal
6893,16893,I AM,Eternal Steel,Manic Cure,26,206320,0.449,0.994,0.108,0.0992,119.98,death-metal
6894,16894,Opeth,Damnation,Ending Credits,44,216280,0.498,0.544,0.344,0.326,168.214,death-metal
6895,16895,The Acacia Strain,Continent,The Behemoth,25,397026,0.489,0.87,0.12,0.109,120.059,death-metal
6896,16896,Wintersun,Wintersun,Beyond the Dark Sun,54,158333,0.18,0.87,0.507,0.361,178.925,death-metal
6897,16897,Hellcrust,Kalamaut,Janji Api,26,210213,0.551,0.96,0.265,0.432,126.038,death-metal
6898,16898,Upon A Burning Body,The World Is My Enemy Now,Pledge Your Allegiance,25,199906,0.544,0.997,0.334,0.104,120.025,death-metal
6899,16899,MACABRE,Grim Reality (Remastered),Son of Sam - 80's Version,24,113213,0.306,0.993,0.281,0.0483,114.414,death-metal
6900,16900,Opeth,Damnation,Death Whispered a Lullaby,44,349746,0.567,0.445,0.0882,0.143,149.985,death-metal
6901,16901,Cavalera Conspiracy,Metal,Burn Waco,0,172400,0.356,0.953,0.236,0.342,114.032,death-metal
6902,16902,MACABRE,Sinister Slaughter (Remastered),Vampire of Dusseldorf,25,160200,0.336,0.982,0.0886,0.408,110.383,death-metal
6903,16903,Amon Amarth,The Great Heathen Army,Find a Way or Make One,57,270613,0.606,0.96,0.0413,0.417,115.053,death-metal
6904,16904,Brujeria,Raza Odiada,Almas De Venta,25,131493,0.239,0.98,0.319,0.139,95.544,death-metal
6905,16905,D.F.C.,O Mal que Vem para Pior,Vai se Fuder no Inferno,29,65802,0.38,0.992,0.345,0.252,109.973,death-metal
6906,16906,Winds of Plague,Decimate the Weak,Origins and Endings,26,270213,0.297,0.929,0.0751,0.252,124.959,death-metal
6907,16907,Hypocrisy,The Fourth Dimension / Maximum Abduction,Mind Corruption,25,231333,0.416,0.846,0.0905,0.333,101.183,death-metal
6908,16908,For Today,Portraits,Isaiah (The Willing),26,243146,0.225,0.922,0.583,0.26,201.018,death-metal
6909,16909,Bleed From Within,Shrine,I Am Damnation,50,282466,0.475,0.957,0.0463,0.24,92.499,death-metal
6910,16910,Avatar,Schlacht,All Which Is Black,26,173453,0.431,0.963,0.29,0.486,149.964,death-metal
6911,16911,The Acacia Strain,Wormwood,Unabomber,25,287986,0.489,0.967,0.374,0.16,139.992,death-metal
6912,16912,Winds of Plague,Decimate the Weak,Angels of Debauchery,25,272693,0.481,0.959,0.133,0.28,114.399,death-metal
6913,16913,D.F.C.,Igreja Quadrangular Do Triângulo Redondo,Censura,28,86622,0.403,0.924,0.479,0.365,102.805,death-metal
6914,16914,Hypocrisy,End of Disclosure,Tales of Thy Spineless,25,276324,0.169,0.958,0.171,0.139,110,death-metal
6915,16915,Revenge The Fate,Redemption,Darah Serigala,26,228038,0.486,0.958,0.117,0.219,114.039,death-metal
6916,16916,Winds of Plague,The Great Stone War,The Great Stone War,25,257733,0.276,0.976,0.581,0.137,130.074,death-metal
6917,16917,In Flames,Subterranean,Subterranean,26,346626,0.288,0.907,0.212,0.378,111.349,death-metal
6918,16918,Unearth,III: In The Eyes Of Fire,This Glorious Nightmare,26,261920,0.309,0.981,0.297,0.268,147.269,death-metal
6919,16919,King Diamond,Conspiracy,Amon Belongs to Them,26,231506,0.383,0.836,0.422,0.494,100.14,death-metal
6920,16920,Hypocrisy,A Taste of Extreme Divinity,Valley of the Damned,25,257013,0.4,0.984,0.324,0.0724,109.974,death-metal
6921,16921,Upon A Burning Body,Red. White. Green.,Planet Terror,26,204333,0.294,0.976,0.0757,0.0391,104.149,death-metal
6922,16922,Bury Your Dead,Cover Your Tracks,The Outsiders,26,135906,0.447,0.85,0.0794,0.486,84.806,death-metal
6923,16923,Bolt Thrower,Mercenary,To the Last...,24,324560,0.291,0.914,0.0762,0.273,139.665,death-metal
6924,16924,Burgerkill,Adamantine,Undefeated,26,266391,0.332,0.988,0.367,0.344,200.11,death-metal
6925,16925,Bury Your Dead,Cover Your Tracks,Vanilla Sky,26,143746,0.438,0.965,0.191,0.323,98.612,death-metal
6926,16926,DeadSquad,Horror Vision (original version 2009),Sermon of Deception,26,179920,0.266,0.925,0.476,0.193,74.909,death-metal
6927,16927,Surra,Escorrendo Pelo Ralo,Escorrendo Pelo Ralo,26,143844,0.253,0.996,0.289,0.141,91.732,death-metal
6928,16928,Cavalera Conspiracy,Groove Metal Roots & Branches,Ultra-Violent,0,226533,0.336,0.976,0.122,0.222,110.682,death-metal
6929,16929,Transmetal,El Llamado de la Hembra,Muerte Violenta,27,193329,0.258,0.855,0.0545,0.678,176.415,death-metal
6930,16930,Cavalera Conspiracy,Post-Millennial Noise,Killing Inside,0,208120,0.33,0.921,0.338,0.456,149.542,death-metal
6931,16931,Veil Of Maya,Outrun,Outrun,49,225768,0.299,0.937,0.283,0.225,170.775,death-metal
6932,16932,Ben Pearce,What I Might Do (Radio Edit),What I Might Do,54,195737,0.839,0.644,0.104,0.385,122.04,deep-house
6933,16933,Lucas Estrada;Pawl;Clara Mae,Leftover Love,Leftover Love,38,188724,0.729,0.793,0.0422,0.63,107.038,deep-house
6934,16934,Caru,Me & U,Me & U,59,159021,0.701,0.852,0.171,0.238,122.984,deep-house
6935,16935,Chris Lake,Stay With Me,Stay With Me,50,224576,0.706,0.846,0.0908,0.241,123.994,deep-house
6936,16936,Lucas Estrada;AJ Salvatore;Calica,Kiss Me,Kiss Me,46,146668,0.588,0.685,0.581,0.122,107.938,deep-house
6937,16937,Autograf;French Horn Rebellion;Flyboy,Gravity / Dead Soon (Remixes),Gravity (Flyboy Remix feat. French Horn Rebellion & Flyboy),49,211960,0.628,0.565,0.106,0.153,120.042,deep-house
6938,16938,Ilkan Gunuc,Ex,Ex,41,144600,0.736,0.725,0.132,0.44,99.967,deep-house
6939,16939,DRAY,Remember,Remember,57,188951,0.436,0.874,0.172,0.524,124.058,deep-house
6940,16940,Tale Of Us;Mind Against,Astral,Astral,46,402627,0.734,0.859,0.114,0.214,123.983,deep-house
6941,16941,Lucas Estrada;NSH;Alon;Stef Classens,It's On Me,It's On Me,51,144406,0.555,0.863,0.338,0.492,118.246,deep-house
6942,16942,Robin Schulz;Alligatoah,Prayer,Willst du - Radio Mix,56,190645,0.639,0.669,0.149,0.684,123.933,deep-house
6943,16943,Ferreck Dawn;Izzy Bizu,Life,Life,56,170955,0.777,0.728,0.42,0.46,125.05,deep-house
6944,16944,Tep No,You're a Superstar,You're a Superstar,51,142062,0.603,0.73,0.0906,0.334,120.006,deep-house
6945,16945,Benjamin Darren;Audiosonic,Love Like This,Love Like This,59,157994,0.714,0.755,0.103,0.56,125.967,deep-house
6946,16946,Colour Castle;Ruby Turner;Blake Leisurely,Chasing Love (Blake Leisurely Remix),Chasing Love (Blake Leisurely Remix),19,213329,0.576,0.948,0.344,0.738,126.009,deep-house
6947,16947,Seizo,Oh Baby,Oh Baby,55,159895,0.695,0.8,0.118,0.39,124.022,deep-house
6948,16948,Furkan Sert;Elnur Mikayilov,Sad,Sad,42,199250,0.779,0.453,0.105,0.247,100.034,deep-house
6949,16949,CamelPhat;Jake Bugg,Dark Matter,Be Someone,53,204567,0.672,0.788,0.0829,0.356,121.99,deep-house
6950,16950,Tony Junior;Luis Rodriguez,In da Club,In da Club,37,240000,0.79,0.871,0.0771,0.245,125.994,deep-house
6951,16951,Robin Schulz;Piso 21,Oh Child,Oh Child,53,195261,0.716,0.628,0.0617,0.688,97.012,deep-house
6952,16952,Roman Müller;Ellysse Mason,Human,Human,57,145250,0.666,0.527,0.264,0.247,119.986,deep-house
6953,16953,WEISS;Purple Disco Machine,Feel My Needs (Purple Disco Machine Remix),Feel My Needs - Purple Disco Machine Remix,60,230163,0.707,0.896,0.0182,0.903,122.011,deep-house
6954,16954,Tchami;Stacy Barthe,After Life (feat. Stacy Barthe),After Life (feat. Stacy Barthe),52,293333,0.604,0.903,0.0586,0.078,125.989,deep-house
6955,16955,Vijay & Sofia Zlatko;Alexia,Globe Trotter,Globe Trotter,47,179130,0.756,0.584,0.115,0.542,119.014,deep-house
6956,16956,The Avener;Ane Brun,The Wanderings Of The Avener,To Let Myself Go,53,254160,0.773,0.842,0.139,0.601,118.038,deep-house
6957,16957,Maur,Deep Inside,Deep Inside,62,202633,0.637,0.936,0.104,0.497,126.027,deep-house
6958,16958,Osman Altun,Your Body,Your Body,48,195714,0.762,0.808,0.137,0.248,126.037,deep-house
6959,16959,Furkan Sert,End of All Hopes,End of All Hopes,41,195002,0.727,0.448,0.111,0.52,110.001,deep-house
6960,16960,Lulleaux,Even If You Don't,Even If You Don't,51,156203,0.681,0.794,0.125,0.376,120.992,deep-house
6961,16961,Sunmoon,Just the Two of Us,Just the Two of Us,52,137909,0.592,0.56,0.486,0.406,100.102,deep-house
6962,16962,Ömer Balık,THE Arrival,All With Love,45,204042,0.756,0.462,0.0987,0.278,104.993,deep-house
6963,16963,Planetopia,Autumn Leaves,Autumn Leaves,54,154821,0.692,0.617,0.11,0.226,112.041,deep-house
6964,16964,Olly James;Rave Republic,Rave Is Our Religion,Rave Is Our Religion,56,169332,0.496,0.989,0.327,0.0732,145.827,deep-house
6965,16965,Nora En Pure,Tribe of Kindness,Tribe of Kindness,51,222295,0.629,0.788,0.0927,0.0714,121.986,deep-house
6966,16966,Deep Chills,Coconut Grove,Coconut Grove,53,148005,0.652,0.725,0.156,0.956,119.998,deep-house
6967,16967,HNNY,Sunday,"Cheer Up, My Brother",60,305776,0.761,0.263,0.0996,0.315,107.991,deep-house
6968,16968,GAMPER & DADONI;Mark Wilkinson,Heavy Heart,Heavy Heart,55,166993,0.79,0.526,0.103,0.595,123.995,deep-house
6969,16969,Tony Junior;Apaztron,Odin,Odin,48,231750,0.358,0.961,0.237,0.0502,105.026,deep-house
6970,16970,Jethro Heston;Max Marshall,Cut Me Loose (Edit),Cut Me Loose - Edit,62,202128,0.416,0.802,0.039,0.739,121.967,deep-house
6971,16971,Dom Dolla;Clementine Douglas;Matt Guy,Miracle Maker (Matt Guy Remix),Miracle Maker - Matt Guy Remix,0,229428,0.78,0.929,0.213,0.484,130.03,deep-house
6972,16972,Da Real Emkay,Babylonia,Arabian Night - Dub Mix,28,402649,0.702,0.649,0.0698,0.131,117.001,deep-house
6973,16973,GAMPER & DADONI;Dewain Whitmore,Perfect (For Somebody Else) [feat. Dewain Whitmore],Perfect (For Somebody Else) [feat. Dewain Whitmore],50,169633,0.685,0.744,0.352,0.578,128.036,deep-house
6974,16974,Deepend;Madism,Hold This Memory,Hold This Memory,57,160071,0.702,0.71,0.155,0.578,119.951,deep-house
6975,16975,Black Coffee;Bucie,Africa Rising,Superman,28,402560,0.631,0.846,0.123,0.609,124.011,deep-house
6976,16976,Black Coffee;Angelos;Jinadu,Subconsciously,Lost (with Angelos feat. Jinadu),46,364951,0.659,0.568,0.0823,0.464,119.985,deep-house
6977,16977,Saxity;Victor Perry;Robbie Rosen,Romantic Ocean,Fantasy,28,150967,0.693,0.534,0.148,0.304,124.04,deep-house
6978,16978,Deep Sen;KingTalkzin;KnightSA;Russell Zuma,Xelela Abazali,Xelela Abazali,29,394401,0.798,0.651,0.0527,0.67,117.016,deep-house
6979,16979,Koni;AC15;Sam Knight,Romantic Ocean,Out Of Love - Acoustic,28,204889,0.645,0.498,0.205,0.297,98.061,deep-house
6980,16980,Alfred Heinrichs,IAM ALFRED HEINRICHS feat. Haexxa,Sehnsucht,28,308571,0.776,0.338,0.0718,0.0506,140.005,deep-house
6981,16981,M-22;Medina,First Time,First Time,57,188918,0.705,0.838,0.0926,0.219,124.03,deep-house
6982,16982,Teddy Beats;Britt Lari,All Of Me,All Of Me,25,217263,0.625,0.587,0.298,0.388,190.07,deep-house
6983,16983,Ömer Balık,Crossroad,Crossroad,41,165000,0.658,0.45,0.139,0.247,96.007,deep-house
6984,16984,Tep No,"Breathe, Be Happy","Breathe, Be Happy",57,159699,0.68,0.67,0.0981,0.437,99.966,deep-house
6985,16985,Leftwing : Kody,I Feel It,I Feel It,56,155250,0.566,0.954,0.0943,0.887,125.967,deep-house
6986,16986,Syn Cole,Melodia,Melodia,37,166451,0.782,0.757,0.32,0.655,123.964,deep-house
6987,16987,Starley,Lovers + Strangers,Lovers + Strangers,44,178500,0.653,0.69,0.136,0.652,110.214,deep-house
6988,16988,Ferreck Dawn;Guz;L.I.T,Caught In The Rain,Caught In The Rain,56,142800,0.732,0.89,0.162,0.217,124.989,deep-house
6989,16989,DLMT,One Drink,One Drink,52,212845,0.762,0.838,0.0856,0.454,123.995,deep-house
6990,16990,Roman Müller;Matt Wills,Blame,Blame,51,159000,0.75,0.692,0.162,0.659,94.998,deep-house
6991,16991,CID,La La La,La La La,45,187791,0.815,0.878,0.0567,0.791,126.015,deep-house
6992,16992,Tensnake,L.A.,Make You Mine,52,224353,0.728,0.751,0.579,0.314,122.979,deep-house
6993,16993,Jan Blomqvist;Elena Pitoulis,Remote Control,More,44,526934,0.647,0.464,0.0999,0.04,124.031,deep-house
6994,16994,Kisch,Bright Lights,Bright Lights,56,143659,0.614,0.861,0.0534,0.412,123.996,deep-house
6995,16995,Ilkay Sencan;Mert Hakan,Let Me,Let Me,43,182908,0.733,0.799,0.0834,0.488,124.006,deep-house
6996,16996,Lexer,Blackout,Blackout,33,397262,0.689,0.598,0.0968,0.407,124,deep-house
6997,16997,Hadise,Düm Tek Tek,Stir Me Up,51,208375,0.681,0.809,0.114,0.449,210.095,deep-house
6998,16998,Purple Disco Machine;Eyelar,Dopamine,Dopamine,48,216770,0.69,0.805,0.192,0.873,117.987,deep-house
6999,16999,Noizu;Disciples;MOYA,Catch My Love,Catch My Love,55,148571,0.753,0.851,0.245,0.652,126.012,deep-house
7000,17000,Chris Lake;Cloonee,Nightmares,Nightmares,49,165024,0.802,0.819,0.102,0.488,128.043,deep-house
